driverId,q1_timing,q2_timing,q3_timing,race_id,position,qualifying_pos,prev_year_pos,season,round
herbert,1:35.453,0,0,1996_1,20,14,0.0,1996,1
katayama,1:35.715,0,0,1996_1,11,15,0.0,1996,1
fisichella,1:35.898,0,0,1996_1,14,16,0.0,1996,1
lamy,1:36.109,0,0,1996_1,12,17,0.0,1996,1
rosset,1:36.198,0,0,1996_1,9,18,0.0,1996,1
brundle,1:36.286,0,0,1996_1,19,19,0.0,1996,1
diniz,1:36.298,0,0,1996_1,10,20,0.0,1996,1
damon_hill,1:18.111,0,0,1996_2,1,1,16.0,1996,2
barrichello,1:19.092,0,0,1996_2,13,2,19.0,1996,2
villeneuve,1:19.254,0,0,1996_2,17,3,0.0,1996,2
michael_schumacher,1:19.474,0,0,1996_2,3,4,1.0,1996,2
alesi,1:19.484,0,0,1996_2,2,5,5.0,1996,2
brundle,1:19.519,0,0,1996_2,12,6,0.0,1996,2
hakkinen,1:19.607,0,0,1996_2,4,7,4.0,1996,2
berger,1:19.762,0,0,1996_2,18,8,3.0,1996,2
frentzen,1:19.799,0,0,1996_2,14,9,24.0,1996,2
irvine,1:19.951,0,0,1996_2,7,10,22.0,1996,2
salo,1:20.000,0,0,1996_2,5,11,7.0,1996,2
herbert,1:20.144,0,0,1996_2,16,12,17.0,1996,2
verstappen,1:20.157,0,0,1996_2,21,13,20.0,1996,2
coulthard,1:20.167,0,0,1996_2,15,14,2.0,1996,2
panis,1:20.426,0,0,1996_2,6,15,25.0,1996,2
katayama,1:20.427,0,0,1996_2,9,16,21.0,1996,2
rosset,1:20.440,0,0,1996_2,20,17,0.0,1996,2
lamy,1:21.491,0,0,1996_2,10,18,0.0,1996,2
badoer,1:23.174,0,0,1996_2,11,19,13.0,1996,2
montermini,1:23.454,0,0,1996_2,19,20,9.0,1996,2
marques,0,0,0,1996_2,22,21,0.0,1996,2
diniz,0,0,0,1996_2,8,22,10.0,1996,2
damon_hill,1:30.346,0,0,1996_3,1,1,1.0,1996,3
michael_schumacher,1:30.598,0,0,1996_3,12,2,3.0,1996,3
villeneuve,1:30.907,0,0,1996_3,2,3,0.0,1996,3
alesi,1:31.038,0,0,1996_3,3,4,2.0,1996,3
berger,1:31.262,0,0,1996_3,11,5,6.0,1996,3
barrichello,1:31.404,0,0,1996_3,4,6,17.0,1996,3
verstappen,1:31.615,0,0,1996_3,6,7,18.0,1996,3
hakkinen,1:31.801,0,0,1996_3,22,8,23.0,1996,3
coulthard,1:32.001,0,0,1996_3,7,9,19.0,1996,3
irvine,1:32.058,0,0,1996_3,5,10,21.0,1996,3
frentzen,1:32.130,0,0,1996_3,17,11,5.0,1996,3
panis,1:32.177,0,0,1996_3,8,12,7.0,1996,3
katayama,1:32.407,0,0,1996_3,19,13,8.0,1996,3
marques,1:32.502,0,0,1996_3,16,14,0.0,1996,3
brundle,1:32.696,0,0,1996_3,15,15,0.0,1996,3
salo,1:32.903,0,0,1996_3,14,16,12.0,1996,3
herbert,1:33.256,0,0,1996_3,9,17,4.0,1996,3
diniz,1:33.424,0,0,1996_3,18,18,10.0,1996,3
lamy,1:33.727,0,0,1996_3,13,19,0.0,1996,3
rosset,1:33.752,0,0,1996_3,20,20,0.0,1996,3
badoer,1:34.830,0,0,1996_3,21,21,26.0,1996,3
montermini,1:35.651,0,0,1996_3,10,22,22.0,1996,3
damon_hill,1:18.941,0,0,1996_4,4,1,16.0,1996,4
villeneuve,1:19.721,0,0,1996_4,1,2,0.0,1996,4
michael_schumacher,1:20.149,0,0,1996_4,2,3,1.0,1996,4
alesi,1:20.711,0,0,1996_4,20,4,2.0,1996,4
barrichello,1:20.818,0,0,1996_4,5,5,4.0,1996,4
coulthard,1:20.888,0,0,1996_4,3,6,3.0,1996,4
irvine,1:20.931,0,0,1996_4,19,7,6.0,1996,4
berger,1:21.054,0,0,1996_4,9,8,19.0,1996,4
hakkinen,1:21.078,0,0,1996_4,8,9,8.0,1996,4
frentzen,1:21.113,0,0,1996_4,16,10,21.0,1996,4
brundle,1:21.177,0,0,1996_4,6,11,7.0,1996,4
herbert,1:21.210,0,0,1996_4,7,12,5.0,1996,4
verstappen,1:21.367,0,0,1996_4,17,13,0.0,1996,4
salo,1:21.458,0,0,1996_4,14,14,10.0,1996,4
panis,1:21.509,0,0,1996_4,18,15,22.0,1996,4
katayama,1:21.812,0,0,1996_4,15,16,0.0,1996,4
diniz,1:22.733,0,0,1996_4,10,17,13.0,1996,4
fisichella,1:22.921,0,0,1996_4,13,18,0.0,1996,4
lamy,1:23.139,0,0,1996_4,12,19,9.0,1996,4
rosset,1:23.620,0,0,1996_4,11,20,0.0,1996,4
michael_schumacher,1:26.890,0,0,1996_5,2,1,26.0,1996,5
damon_hill,1:27.105,0,0,1996_5,1,2,1.0,1996,5
villeneuve,1:27.220,0,0,1996_5,11,3,0.0,1996,5
coulthard,1:27.688,0,0,1996_5,14,4,4.0,1996,5
alesi,1:28.009,0,0,1996_5,6,5,2.0,1996,5
irvine,1:28.205,0,0,1996_5,4,6,8.0,1996,5
berger,1:28.336,0,0,1996_5,3,7,3.0,1996,5
salo,1:28.423,0,0,1996_5,21,8,22.0,1996,5
barrichello,1:28.632,0,0,1996_5,5,9,20.0,1996,5
frentzen,1:28.785,0,0,1996_5,18,10,6.0,1996,5
hakkinen,1:29.079,0,0,1996_5,8,11,5.0,1996,5
brundle,1:29.099,0,0,1996_5,17,12,0.0,1996,5
panis,1:29.472,0,0,1996_5,12,13,9.0,1996,5
verstappen,1:29.539,0,0,1996_5,16,14,24.0,1996,5
herbert,1:29.541,0,0,1996_5,20,15,7.0,1996,5
katayama,1:29.892,0,0,1996_5,13,16,21.0,1996,5
diniz,1:29.989,0,0,1996_5,7,17,15.0,1996,5
lamy,1:30.471,0,0,1996_5,9,18,0.0,1996,5
fisichella,1:30.814,0,0,1996_5,19,19,0.0,1996,5
rosset,1:31.316,0,0,1996_5,15,20,0.0,1996,5
badoer,1:32.037,0,0,1996_5,10,21,14.0,1996,5
montermini,0,0,0,1996_5,22,22,23.0,1996,5
michael_schumacher,1:20.356,0,0,1996_6,17,1,1.0,1996,6
damon_hill,1:20.866,0,0,1996_6,11,2,2.0,1996,6
alesi,1:20.918,0,0,1996_6,9,3,16.0,1996,6
berger,1:21.067,0,0,1996_6,13,4,3.0,1996,6
coulthard,1:21.460,0,0,1996_6,2,5,22.0,1996,6
barrichello,1:21.504,0,0,1996_6,18,6,14.0,1996,6
irvine,1:21.542,0,0,1996_6,7,7,21.0,1996,6
hakkinen,1:21.688,0,0,1996_6,6,8,24.0,1996,6
frentzen,1:21.929,0,0,1996_6,4,9,6.0,1996,6
villeneuve,1:21.963,0,0,1996_6,8,10,0.0,1996,6
salo,1:22.235,0,0,1996_6,5,11,13.0,1996,6
verstappen,1:22.327,0,0,1996_6,21,12,25.0,1996,6
herbert,1:22.346,0,0,1996_6,3,13,4.0,1996,6
panis,1:22.358,0,0,1996_6,1,14,12.0,1996,6
katayama,1:22.460,0,0,1996_6,16,15,19.0,1996,6
brundle,1:22.519,0,0,1996_6,12,16,17.0,1996,6
diniz,1:22.682,0,0,1996_6,14,17,10.0,1996,6
fisichella,1:22.684,0,0,1996_6,20,18,0.0,1996,6
lamy,1:23.350,0,0,1996_6,19,19,0.0,1996,6
rosset,1:24.976,0,0,1996_6,15,20,0.0,1996,6
badoer,1:25.059,0,0,1996_6,10,21,11.0,1996,6
montermini,1:25.393,0,0,1996_6,22,22,20.0,1996,6
damon_hill,1:20.650,0,0,1996_7,13,1,4.0,1996,7
villeneuve,1:21.084,0,0,1996_7,3,2,0.0,1996,7
michael_schumacher,1:21.587,0,0,1996_7,1,3,1.0,1996,7
alesi,1:22.061,0,0,1996_7,2,4,22.0,1996,7
berger,1:22.125,0,0,1996_7,9,5,3.0,1996,7
irvine,1:22.333,0,0,1996_7,15,6,5.0,1996,7
barrichello,1:22.379,0,0,1996_7,8,7,7.0,1996,7
panis,1:22.685,0,0,1996_7,16,8,6.0,1996,7
herbert,1:23.027,0,0,1996_7,10,9,2.0,1996,7
hakkinen,1:23.070,0,0,1996_7,5,10,18.0,1996,7
frentzen,1:23.195,0,0,1996_7,4,11,8.0,1996,7
salo,1:23.224,0,0,1996_7,12,12,10.0,1996,7
verstappen,1:23.371,0,0,1996_7,7,13,12.0,1996,7
coulthard,1:23.416,0,0,1996_7,18,14,17.0,1996,7
brundle,1:23.438,0,0,1996_7,11,15,9.0,1996,7
katayama,1:24.401,0,0,1996_7,14,16,16.0,1996,7
diniz,1:24.468,0,0,1996_7,6,17,25.0,1996,7
lamy,1:25.274,0,0,1996_7,20,18,0.0,1996,7
fisichella,1:25.531,0,0,1996_7,17,19,0.0,1996,7
rosset,1:25.621,0,0,1996_7,19,20,0.0,1996,7
villeneuve,1:29.369,0,0,1997_1,19,1,2.0,1997,1
frentzen,1:31.123,0,0,1997_1,8,2,8.0,1997,1
michael_schumacher,1:31.472,0,0,1997_1,2,3,13.0,1997,1
coulthard,1:31.531,0,0,1997_1,1,4,16.0,1997,1
irvine,1:31.881,0,0,1997_1,20,5,3.0,1997,1
hakkinen,1:31.971,0,0,1997_1,3,6,5.0,1997,1
herbert,1:32.287,0,0,1997_1,21,7,20.0,1997,1
alesi,1:32.593,0,0,1997_1,14,8,18.0,1997,1
panis,1:32.842,0,0,1997_1,5,9,7.0,1997,1
berger,1:32.870,0,0,1997_1,4,10,4.0,1997,1
barrichello,1:33.075,0,0,1997_1,11,11,15.0,1997,1
ralf_schumacher,1:33.130,0,0,1997_1,18,12,0.0,1997,1
larini,1:33.327,0,0,1997_1,6,13,0.0,1997,1
fisichella,1:33.552,0,0,1997_1,16,14,14.0,1997,1
katayama,1:33.798,0,0,1997_1,15,15,11.0,1997,1
nakano,1:33.989,0,0,1997_1,7,16,0.0,1997,1
trulli,1:34.120,0,0,1997_1,9,17,0.0,1997,1
salo,1:34.229,0,0,1997_1,12,18,6.0,1997,1
magnussen,1:34.623,0,0,1997_1,13,19,0.0,1997,1
damon_hill,1:34.806,0,0,1997_1,22,20,1.0,1997,1
verstappen,1:34.943,0,0,1997_1,17,21,17.0,1997,1
diniz,1:35.972,0,0,1997_1,10,22,10.0,1997,1
villeneuve,1:16.004,0,0,1997_2,1,1,17.0,1997,2
michael_schumacher,1:16.594,0,0,1997_2,5,2,3.0,1997,2
berger,1:16.644,0,0,1997_2,2,3,18.0,1997,2
hakkinen,1:16.692,0,0,1997_2,4,4,4.0,1997,2
panis,1:16.756,0,0,1997_2,3,5,6.0,1997,2
alesi,1:16.757,0,0,1997_2,6,6,2.0,1997,2
fisichella,1:16.912,0,0,1997_2,8,7,0.0,1997,2
frentzen,1:16.971,0,0,1997_2,9,8,14.0,1997,2
damon_hill,1:17.090,0,0,1997_2,17,9,1.0,1997,2
ralf_schumacher,1:17.175,0,0,1997_2,19,10,0.0,1997,2
barrichello,1:17.259,0,0,1997_2,20,11,13.0,1997,2
coulthard,1:17.262,0,0,1997_2,10,12,15.0,1997,2
herbert,1:17.409,0,0,1997_2,7,13,16.0,1997,2
irvine,1:17.527,0,0,1997_2,16,14,7.0,1997,2
nakano,1:17.999,0,0,1997_2,14,15,0.0,1997,2
diniz,1:18.095,0,0,1997_2,21,16,8.0,1997,2
trulli,1:18.336,0,0,1997_2,12,17,0.0,1997,2
katayama,1:18.557,0,0,1997_2,18,18,9.0,1997,2
larini,1:18.644,0,0,1997_2,11,19,0.0,1997,2
magnussen,1:18.773,0,0,1997_2,22,20,0.0,1997,2
verstappen,1:18.885,0,0,1997_2,15,21,21.0,1997,2
salo,1:19.274,0,0,1997_2,13,22,5.0,1997,2
villeneuve,1:24.473,0,0,1997_3,1,1,2.0,1997,3
frentzen,1:25.271,0,0,1997_3,20,2,17.0,1997,3
panis,1:25.491,0,0,1997_3,19,3,8.0,1997,3
michael_schumacher,1:25.773,0,0,1997_3,21,4,12.0,1997,3
barrichello,1:25.942,0,0,1997_3,18,5,4.0,1997,3
ralf_schumacher,1:26.218,0,0,1997_3,3,6,0.0,1997,3
irvine,1:26.327,0,0,1997_3,2,7,5.0,1997,3
herbert,1:26.564,0,0,1997_3,4,8,9.0,1997,3
fisichella,1:26.619,0,0,1997_3,17,9,0.0,1997,3
coulthard,1:26.799,0,0,1997_3,22,10,7.0,1997,3
alesi,1:27.076,0,0,1997_3,7,11,3.0,1997,3
berger,1:27.259,0,0,1997_3,6,12,11.0,1997,3
damon_hill,1:27.281,0,0,1997_3,16,13,1.0,1997,3
larini,1:27.690,0,0,1997_3,11,14,0.0,1997,3
magnussen,1:28.035,0,0,1997_3,10,15,0.0,1997,3
verstappen,1:28.094,0,0,1997_3,14,16,6.0,1997,3
hakkinen,1:28.135,0,0,1997_3,5,17,22.0,1997,3
trulli,1:28.160,0,0,1997_3,9,18,0.0,1997,3
salo,1:28.224,0,0,1997_3,8,19,14.0,1997,3
nakano,1:28.366,0,0,1997_3,13,20,0.0,1997,3
katayama,1:28.413,0,0,1997_3,15,21,19.0,1997,3
diniz,1:28.696,0,0,1997_3,12,22,18.0,1997,3
villeneuve,1:23.303,0,0,1997_4,13,1,11.0,1997,4
frentzen,1:23.646,0,0,1997_4,1,2,18.0,1997,4
michael_schumacher,1:23.955,0,0,1997_4,2,3,2.0,1997,4
panis,1:24.075,0,0,1997_4,8,4,12.0,1997,4
ralf_schumacher,1:24.081,0,0,1997_4,17,5,0.0,1997,4
fisichella,1:24.596,0,0,1997_4,4,6,19.0,1997,4
herbert,1:24.723,0,0,1997_4,16,7,20.0,1997,4
hakkinen,1:24.812,0,0,1997_4,6,8,8.0,1997,4
irvine,1:24.862,0,0,1997_4,3,9,4.0,1997,4
coulthard,1:25.077,0,0,1997_4,14,10,14.0,1997,4
berger,1:25.371,0,0,1997_4,20,11,3.0,1997,4
larini,1:25.554,0,0,1997_4,7,12,0.0,1997,4
barrichello,1:25.579,0,0,1997_4,15,13,5.0,1997,4
alesi,1:25.729,0,0,1997_4,5,14,6.0,1997,4
damon_hill,1:25.743,0,0,1997_4,19,15,1.0,1997,4
magnussen,1:26.192,0,0,1997_4,21,16,0.0,1997,4
diniz,1:26.253,0,0,1997_4,12,17,7.0,1997,4
nakano,1:26.712,0,0,1997_4,18,18,0.0,1997,4
salo,1:26.852,0,0,1997_4,9,19,21.0,1997,4
trulli,1:26.960,0,0,1997_4,22,20,0.0,1997,4
verstappen,1:27.428,0,0,1997_4,10,21,16.0,1997,4
katayama,1:28.727,0,0,1997_4,11,22,13.0,1997,4
frentzen,1:18.216,0,0,1997_5,11,1,4.0,1997,5
michael_schumacher,1:18.235,0,0,1997_5,1,2,17.0,1997,5
villeneuve,1:18.583,0,0,1997_5,15,3,8.0,1997,5
fisichella,1:18.665,0,0,1997_5,6,4,20.0,1997,5
coulthard,1:18.779,0,0,1997_5,19,5,2.0,1997,5
ralf_schumacher,1:18.943,0,0,1997_5,16,6,0.0,1997,5
herbert,1:19.105,0,0,1997_5,17,7,3.0,1997,5
hakkinen,1:19.119,0,0,1997_5,20,8,6.0,1997,5
alesi,1:19.263,0,0,1997_5,14,9,9.0,1997,5
barrichello,1:19.295,0,0,1997_5,2,10,18.0,1997,5
larini,1:19.468,0,0,1997_5,13,11,0.0,1997,5
panis,1:19.626,0,0,1997_5,4,12,1.0,1997,5
damon_hill,1:19.674,0,0,1997_5,21,13,11.0,1997,5
salo,1:19.694,0,0,1997_5,5,14,5.0,1997,5
irvine,1:19.723,0,0,1997_5,3,15,7.0,1997,5
diniz,1:19.860,0,0,1997_5,22,16,14.0,1997,5
berger,1:20.199,0,0,1997_5,9,17,13.0,1997,5
trulli,1:20.349,0,0,1997_5,18,18,0.0,1997,5
magnussen,1:20.516,0,0,1997_5,7,19,0.0,1997,5
katayama,1:20.606,0,0,1997_5,10,20,16.0,1997,5
nakano,1:20.961,0,0,1997_5,12,21,0.0,1997,5
verstappen,1:21.290,0,0,1997_5,8,22,21.0,1997,5
villeneuve,1:16.525,0,0,1997_6,1,1,3.0,1997,6
frentzen,1:16.791,0,0,1997_6,8,2,4.0,1997,6
coulthard,1:17.521,0,0,1997_6,6,3,18.0,1997,6
alesi,1:17.717,0,0,1997_6,3,4,2.0,1997,6
hakkinen,1:17.737,0,0,1997_6,7,5,5.0,1997,6
berger,1:18.041,0,0,1997_6,10,6,9.0,1997,6
michael_schumacher,1:18.313,0,0,1997_6,4,7,1.0,1997,6
fisichella,1:18.385,0,0,1997_6,9,8,17.0,1997,6
ralf_schumacher,1:18.423,0,0,1997_6,17,9,0.0,1997,6
herbert,1:18.494,0,0,1997_6,5,10,10.0,1997,6
irvine,1:18.873,0,0,1997_6,12,11,15.0,1997,6
panis,1:19.157,0,0,1997_6,2,12,16.0,1997,6
morbidelli,1:19.323,0,0,1997_6,14,13,0.0,1997,6
salo,1:20.079,0,0,1997_6,19,14,12.0,1997,6
damon_hill,1:20.089,0,0,1997_6,21,15,13.0,1997,6
nakano,1:20.103,0,0,1997_6,20,16,0.0,1997,6
barrichello,1:20.255,0,0,1997_6,18,17,8.0,1997,6
trulli,1:20.452,0,0,1997_6,15,18,0.0,1997,6
verstappen,1:20.582,0,0,1997_6,11,19,7.0,1997,6
katayama,1:20.672,0,0,1997_6,22,20,14.0,1997,6
diniz,1:21.029,0,0,1997_6,16,21,6.0,1997,6
magnussen,1:21.060,0,0,1997_6,13,22,0.0,1997,6
michael_schumacher,1:18.095,0,0,1997_7,1,1,12.0,1997,7
villeneuve,1:18.108,0,0,1997_7,19,2,2.0,1997,7
barrichello,1:18.388,0,0,1997_7,15,3,16.0,1997,7
frentzen,1:18.464,0,0,1997_7,4,4,18.0,1997,7
coulthard,1:18.466,0,0,1997_7,7,5,4.0,1997,7
fisichella,1:18.750,0,0,1997_7,3,6,8.0,1997,7
ralf_schumacher,1:18.869,0,0,1997_7,17,7,0.0,1997,7
alesi,1:18.899,0,0,1997_7,2,8,3.0,1997,7
hakkinen,1:18.916,0,0,1997_7,20,9,5.0,1997,7
panis,1:19.034,0,0,1997_7,11,10,13.0,1997,7
wurz,1:19.286,0,0,1997_7,14,11,0.0,1997,7
irvine,1:19.503,0,0,1997_7,21,12,22.0,1997,7
herbert,1:19.622,0,0,1997_7,5,13,7.0,1997,7
verstappen,1:20.102,0,0,1997_7,13,14,19.0,1997,7
damon_hill,1:20.129,0,0,1997_7,9,15,1.0,1997,7
diniz,1:20.175,0,0,1997_7,8,16,15.0,1997,7
salo,1:20.336,0,0,1997_7,12,17,14.0,1997,7
morbidelli,1:20.357,0,0,1997_7,10,18,0.0,1997,7
nakano,1:20.370,0,0,1997_7,6,19,0.0,1997,7
trulli,1:20.370,0,0,1997_7,16,20,0.0,1997,7
magnussen,1:20.491,0,0,1997_7,22,21,0.0,1997,7
katayama,1:21.034,0,0,1997_7,18,22,21.0,1997,7
michael_schumacher,1:14.548,0,0,1997_8,1,1,22.0,1997,8
frentzen,1:14.749,0,0,1997_8,2,2,14.0,1997,8
ralf_schumacher,1:14.755,0,0,1997_8,6,3,0.0,1997,8
villeneuve,1:14.800,0,0,1997_8,4,4,2.0,1997,8
irvine,1:14.860,0,0,1997_8,3,5,19.0,1997,8
trulli,1:14.957,0,0,1997_8,10,6,0.0,1997,8
wurz,1:14.986,0,0,1997_8,14,7,0.0,1997,8
alesi,1:15.228,0,0,1997_8,5,8,3.0,1997,8
coulthard,1:15.270,0,0,1997_8,7,9,6.0,1997,8
hakkinen,1:15.339,0,0,1997_8,19,10,5.0,1997,8
fisichella,1:15.453,0,0,1997_8,9,11,20.0,1997,8
barrichello,1:15.876,0,0,1997_8,17,13,9.0,1997,8
nakano,1:15.876,0,0,1997_8,21,12,0.0,1997,8
herbert,1:16.018,0,0,1997_8,8,14,13.0,1997,8
magnussen,1:16.149,0,0,1997_8,18,15,0.0,1997,8
diniz,1:16.536,0,0,1997_8,15,16,17.0,1997,8
damon_hill,1:16.729,0,0,1997_8,12,17,1.0,1997,8
verstappen,1:16.941,0,0,1997_8,20,18,18.0,1997,8
salo,1:17.256,0,0,1997_8,13,19,10.0,1997,8
fontana,1:17.538,0,0,1997_8,16,20,0.0,1997,8
katayama,1:17.563,0,0,1997_8,11,21,15.0,1997,8
marques,1:18.280,0,0,1997_8,22,22,0.0,1997,8
villeneuve,1:21.598,0,0,1997_9,1,1,1.0,1997,9
frentzen,1:21.732,0,0,1997_9,21,2,8.0,1997,9
hakkinen,1:21.797,0,0,1997_9,12,3,3.0,1997,9
michael_schumacher,1:21.977,0,0,1997_9,18,4,20.0,1997,9
ralf_schumacher,1:22.277,0,0,1997_9,5,5,0.0,1997,9
coulthard,1:22.279,0,0,1997_9,4,6,5.0,1997,9
irvine,1:22.342,0,0,1997_9,15,7,19.0,1997,9
wurz,1:22.344,0,0,1997_9,3,8,0.0,1997,9
herbert,1:22.368,0,0,1997_9,17,9,9.0,1997,9
fisichella,1:22.371,0,0,1997_9,7,10,11.0,1997,9
alesi,1:22.392,0,0,1997_9,2,11,12.0,1997,9
damon_hill,1:23.271,0,0,1997_9,6,12,15.0,1997,9
trulli,1:23.366,0,0,1997_9,8,13,0.0,1997,9
nakano,1:23.887,0,0,1997_9,11,15,0.0,1997,9
magnussen,1:24.067,0,0,1997_9,13,16,0.0,1997,9
diniz,1:24.239,0,0,1997_9,20,17,14.0,1997,9
salo,1:24.478,0,0,1997_9,16,18,7.0,1997,9
katayama,1:24.553,0,0,1997_9,22,19,18.0,1997,9
verstappen,1:25.010,0,0,1997_9,14,20,10.0,1997,9
marques,1:25.154,0,0,1997_9,10,21,0.0,1997,9
barrichello,1:25.525,0,0,1997_9,19,22,4.0,1997,9
fontana,0,0,0,1997_9,9,14,0.0,1997,9
berger,1:41.873,0,0,1997_10,1,1,13.0,1997,10
fisichella,1:41.896,0,0,1997_10,11,2,0.0,1997,10
hakkinen,1:42.034,0,0,1997_10,3,3,18.0,1997,10
michael_schumacher,1:42.181,0,0,1997_10,2,4,4.0,1997,10
frentzen,1:42.421,0,0,1997_10,20,5,8.0,1997,10
alesi,1:42.493,0,0,1997_10,6,6,2.0,1997,10
ralf_schumacher,1:42.498,0,0,1997_10,5,7,0.0,1997,10
coulthard,1:42.687,0,0,1997_10,19,8,5.0,1997,10
villeneuve,1:42.967,0,0,1997_10,14,9,3.0,1997,10
irvine,1:43.209,0,0,1997_10,21,10,14.0,1997,10
trulli,1:43.226,0,0,1997_10,4,11,0.0,1997,10
barrichello,1:43.272,0,0,1997_10,12,12,6.0,1997,10
damon_hill,1:43.361,0,0,1997_10,8,13,1.0,1997,10
herbert,1:43.660,0,0,1997_10,17,14,15.0,1997,10
magnussen,1:43.927,0,0,1997_10,15,15,0.0,1997,10
diniz,1:44.069,0,0,1997_10,18,16,16.0,1997,10
nakano,1:44.112,0,0,1997_10,7,17,0.0,1997,10
fontana,1:44.552,0,0,1997_10,9,18,0.0,1997,10
salo,1:45.372,0,0,1997_10,13,19,9.0,1997,10
verstappen,1:45.811,0,0,1997_10,10,20,19.0,1997,10
marques,1:45.942,0,0,1997_10,22,21,0.0,1997,10
katayama,1:46.499,0,0,1997_10,16,22,17.0,1997,10
hakkinen,1:30.010,0,0,1998_1,1,1,3.0,1998,1
coulthard,1:30.053,0,0,1998_1,2,2,1.0,1998,1
michael_schumacher,1:30.767,0,0,1998_1,17,3,2.0,1998,1
villeneuve,1:30.919,0,0,1998_1,5,4,19.0,1998,1
herbert,1:31.384,0,0,1998_1,6,5,21.0,1998,1
frentzen,1:31.397,0,0,1998_1,3,6,8.0,1998,1
fisichella,1:31.733,0,0,1998_1,10,7,16.0,1998,1
irvine,1:31.767,0,0,1998_1,4,8,20.0,1998,1
ralf_schumacher,1:32.392,0,0,1998_1,19,9,18.0,1998,1
damon_hill,1:32.399,0,0,1998_1,8,10,22.0,1998,1
wurz,1:32.726,0,0,1998_1,7,11,0.0,1998,1
alesi,1:33.240,0,0,1998_1,11,12,14.0,1998,1
takagi,1:33.291,0,0,1998_1,21,13,0.0,1998,1
barrichello,1:33.383,0,0,1998_1,22,14,11.0,1998,1
trulli,1:33.739,0,0,1998_1,12,15,9.0,1998,1
salo,1:33.927,0,0,1998_1,14,16,12.0,1998,1
tuero,1:34.646,0,0,1998_1,15,17,0.0,1998,1
magnussen,1:34.906,0,0,1998_1,20,18,13.0,1998,1
rosset,1:35.119,0,0,1998_1,13,19,24.0,1998,1
diniz,1:35.140,0,0,1998_1,18,20,10.0,1998,1
panis,1:35.215,0,0,1998_1,9,21,5.0,1998,1
nakano,1:35.301,0,0,1998_1,16,22,7.0,1998,1
hakkinen,1:17.092,0,0,1998_2,1,1,4.0,1998,2
coulthard,1:17.757,0,0,1998_2,2,2,10.0,1998,2
frentzen,1:18.109,0,0,1998_2,5,3,9.0,1998,2
michael_schumacher,1:18.250,0,0,1998_2,3,4,5.0,1998,2
wurz,1:18.261,0,0,1998_2,4,5,0.0,1998,2
irvine,1:18.449,0,0,1998_2,8,6,16.0,1998,2
fisichella,1:18.652,0,0,1998_2,6,7,8.0,1998,2
ralf_schumacher,1:18.735,0,0,1998_2,22,8,19.0,1998,2
panis,1:18.753,0,0,1998_2,13,9,3.0,1998,2
villeneuve,1:18.761,0,0,1998_2,7,10,1.0,1998,2
damon_hill,1:18.988,0,0,1998_2,12,11,17.0,1998,2
trulli,1:19.069,0,0,1998_2,20,12,12.0,1998,2
barrichello,1:19.344,0,0,1998_2,14,13,20.0,1998,2
herbert,1:19.375,0,0,1998_2,11,14,7.0,1998,2
alesi,1:19.449,0,0,1998_2,9,15,6.0,1998,2
magnussen,1:19.644,0,0,1998_2,10,16,22.0,1998,2
takagi,1:20.203,0,0,1998_2,18,17,0.0,1998,2
nakano,1:20.390,0,0,1998_2,21,18,14.0,1998,2
tuero,1:20.459,0,0,1998_2,16,19,0.0,1998,2
salo,1:20.481,0,0,1998_2,19,20,13.0,1998,2
rosset,1:20.748,0,0,1998_2,15,21,0.0,1998,2
diniz,1:20.847,0,0,1998_2,17,22,21.0,1998,2
coulthard,1:25.852,0,0,1998_3,6,1,22.0,1998,3
michael_schumacher,1:26.251,0,0,1998_3,1,2,21.0,1998,3
hakkinen,1:26.632,0,0,1998_3,2,3,5.0,1998,3
irvine,1:26.780,0,0,1998_3,3,4,2.0,1998,3
ralf_schumacher,1:26.827,0,0,1998_3,19,5,3.0,1998,3
frentzen,1:26.876,0,0,1998_3,9,6,20.0,1998,3
villeneuve,1:26.941,0,0,1998_3,17,7,1.0,1998,3
wurz,1:27.198,0,0,1998_3,4,8,0.0,1998,3
damon_hill,1:27.483,0,0,1998_3,8,9,16.0,1998,3
fisichella,1:27.836,0,0,1998_3,7,10,17.0,1998,3
alesi,1:27.839,0,0,1998_3,5,11,7.0,1998,3
herbert,1:28.016,0,0,1998_3,18,12,4.0,1998,3
takagi,1:28.811,0,0,1998_3,12,13,0.0,1998,3
barrichello,1:29.249,0,0,1998_3,10,14,18.0,1998,3
panis,1:29.320,0,0,1998_3,15,15,19.0,1998,3
trulli,1:29.352,0,0,1998_3,11,16,9.0,1998,3
salo,1:29.617,0,0,1998_3,20,17,8.0,1998,3
diniz,1:29.617,0,0,1998_3,22,18,12.0,1998,3
nakano,1:30.054,0,0,1998_3,13,19,13.0,1998,3
tuero,1:30.158,0,0,1998_3,16,20,0.0,1998,3
rosset,1:30.437,0,0,1998_3,14,21,0.0,1998,3
magnussen,1:31.178,0,0,1998_3,21,22,10.0,1998,3
hakkinen,1:23.271,0,0,1998_9,2,1,12.0,1998,9
michael_schumacher,1:23.720,0,0,1998_9,1,2,18.0,1998,9
villeneuve,1:24.102,0,0,1998_9,7,3,1.0,1998,9
coulthard,1:24.310,0,0,1998_9,15,4,4.0,1998,9
irvine,1:24.436,0,0,1998_9,3,5,15.0,1998,9
